Site_Num,County,Year,Township,Range,Sections,Stream,Habitat,Pool_Riffle,Substrate,Lat,Long,Topeka_Shiner
143_9,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.153,-96.286,0
143_10,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.153,-96.286,0
144_1,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.041,-96.400,0
144_2,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.041,-96.399,0
144_3,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.041,-96.400,0
144_4,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.041,-96.401,0
144_5,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,off_channel,pool,"silt, gravel, sand",44.041,-96.401,0
144_6,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.040,-96.401,0
144_7,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.039,-96.401,0
144_8,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,off_channel,pool,"silt, gravel, sand",44.037,-96.404,0
144_9,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,off_channel,pool,"silt, gravel, sand",44.033,-96.402,0
144_10,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,off_channel,pool,"silt, gravel, sand",44.033,-96.402,0
145_1,Pipestone,2012,106,47,35_36,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937,-96.444,0
145_2,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937,-96.445,0
145_3,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937,-96.445,0
145_4,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937,-96.445,0
145_5,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937,-96.446,0
145_6,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937,-96.446,1
146_1,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.873,-96.387,0
146_2,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.873,-96.387,0
146_3,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.873,-96.387,0
146_4,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.873,-96.386,0
146_5,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,backwater,"boulder, gravel, sand",43.873,-96.385,0
146_6,Pipestone,2012,105,46,28_29,Split_Rock_Creek,off_channel,pool,"boulder, gravel, sand",43.873,-96.384,0
146_7,Pipestone,2012,105,46,28_29,Split_Rock_Creek,off_channel,pool,"boulder, gravel, sand",43.873,-96.384,0
146_8,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.873,-96.382,0
146_9,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.873,-96.382,0
146_10,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.875,-96.381,0
147_1,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.731,-95.918,0
147_2,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.732,-95.917,0
147_3,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.732,-95.917,0
147_4,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.732,-95.917,0
147_5,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.732,-95.917,0
147_6,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.731,-95.916,0
147_7,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.731,-95.915,0
147_8,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.730,-95.915,0
147_9,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.730,-95.915,0
147_10,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.730,-95.915,0
147_11,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.729,-95.915,0
147_12,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.729,-95.915,0
147_13,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.728,-95.913,0
148_1,Pipestone,2012,106,44,33,Rock_River,in_channel,backwater,"sand, gravel, muck",43.943,-96.140,0
148_2,Pipestone,2012,106,44,34,Rock_River,in_channel,backwater,"sand, gravel, muck",43.943,-96.140,0
148_3,Pipestone,2012,106,44,35,Rock_River,in_channel,backwater,"sand, gravel, muck",43.943,-96.140,0
148_4,Pipestone,2012,106,44,36,Rock_River,in_channel,pool,"sand, gravel, muck",43.943,-96.140,1
149_1,Pipestone,2012,105,44,33,Rock_River,in_channel,pool,"gravel, sand, cobble",43.858,-96.135,0
149_2,Pipestone,2012,105,44,33,Rock_River,in_channel,pool,"gravel, sand, cobble",43.858,-96.135,0
149_3,Pipestone,2012,105,44,33,Rock_River,in_channel,pool,"gravel, sand, cobble",43.858,-96.135,0
149_4,Pipestone,2012,105,44,33,Rock_River,in_channel,pool,"gravel, sand, cobble",43.858,-96.136,1
150_1,Rock,2012,104,47,35,Split_Rock_Creek,in_channel,backwater,"gravel, sand, silt",43.771,-96.439,0
150_2,Rock,2012,104,47,35,Split_Rock_Creek,in_channel,backwater,"gravel, sand, silt",43.771,-96.439,0
150_3,Rock,2012,104,47,35,Split_Rock_Creek,in_channel,backwater,"gravel, sand, silt",43.771,-96.439,0
150_4,Rock,2012,104,47,35,Split_Rock_Creek,in_channel,backwater,"gravel, sand, silt",43.771,-96.438,1
151_1,Rock,2012,103,45,18_19,Beaver_Creek,in_channel,pool,"silt, clay",43.718,-96.282,1
152_1,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594,-96.433,0
152_2,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594,-96.433,0
152_3,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594,-96.433,0
152_4,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594,-96.434,0
152_5,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594,-96.434,0
152_6,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594,-96.435,0
152_7,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594,-96.431,0
152_8,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594,-96.430,0
152_9,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.593,-96.430,0
152_10,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.593,-96.430,0
153_1,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.631,-96.330,0
153_2,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.630,-96.330,0
153_3,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.630,-96.329,0
153_4,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.629,-96.331,0
153_5,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.629,-96.331,0
153_6,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.628,-96.332,0
153_7,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.633,-96.327,0
153_8,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.632,-96.327,0
153_9,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.632,-96.328,0
153_10,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.632,-96.328,0
154_1,Rock,2012,101,45,13,Rock_River,in_channel,pool,"gravel, sand, silt",43.554,-96.181,0
154_2,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.554,-96.182,0
154_3,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.554,-96.182,0
154_4,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.553,-96.181,0
154_5,Rock,2012,101,45,13,Rock_River,in_channel,pool,"gravel, sand, silt",43.553,-96.180,0
154_6,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.552,-96.180,0
154_7,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.552,-96.181,0
154_8,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.552,-96.181,0
154_9,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.552,-96.182,0
154_10,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.551,-96.183,0
154_11,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.551,-96.184,0
154_12,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.550,-96.183,0
154_13,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.550,-96.182,0
154_14,Rock,2012,101,45,13,Rock_River,in_channel,riffle,"gravel, sand, silt",43.548,-96.182,0
154_15,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.548,-96.182,0
154_16,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.548,-96.181,0
154_17,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.547,-96.180,0
155_1,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,pool,"silt, muck, gravel",43.688,-96.025,0
155_2,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,pool,"silt, muck, gravel",43.688,-96.025,0
155_3,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,pool,"silt, muck, gravel",43.688,-96.020,0
155_4,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.689,-96.020,0
155_5,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.689,-96.020,0
155_6,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.689,-96.020,0
155_7,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.689,-96.020,0
155_8,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.689,-96.019,0
155_9,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.689,-96.019,0
155_10,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.689,-96.019,0
156_1,Nobles,2012,103,43,21_28,Elk_Creek,in_channel,pool,"silt, gravel, sand",43.703,-96.001,1
157_1,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.718,-95.911,0
157_2,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.718,-95.911,0
157_3,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.718,-95.911,0
157_4,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.718,-95.911,0
157_5,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.718,-95.911,0
157_6,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.718,-95.911,0
157_7,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.718,-95.911,0
157_8,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.718,-95.911,0
157_9,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.718,-95.911,0
157_10,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.718,-95.911,0
157_11,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.718,-95.911,0
157_12,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.718,-95.911,0
158_1,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,pool,"sand, gravel silt",43.597,-96.034,0
158_2,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,pool,"sand, gravel silt",43.597,-96.034,0
158_3,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.597,-96.035,0
158_4,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.597,-96.035,0
158_5,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.596,-96.035,0
158_6,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,pool,"sand, gravel silt",43.596,-96.036,0
158_7,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.596,-96.036,0
158_8,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.596,-96.036,0
158_9,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.596,-96.037,0
158_10,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.595,-96.037,0
158_11,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.595,-96.037,0
158_12,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.595,-96.037,0
158_13,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.594,-96.037,0
158_14,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.594,-96.037,0
158_15,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.594,-96.037,0
159_1,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.645,-95.952,0
159_2,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.645,-95.952,0
159_3,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.645,-95.952,0
159_4,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.645,-95.952,0
159_5,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644,-95.952,0
159_6,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644,-95.952,0
159_7,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644,-95.953,0
159_8,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644,-95.953,0
159_9,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644,-95.954,0
59_10,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.644,-95.953,0
159_11,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.645,-95.951,0
159_12,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.645,-95.950,1
160_1,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.774,0
160_2,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.774,0
160_3,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.773,0
160_4,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.772,0
160_5,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.772,0
160_6,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.772,0
160_7,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.772,0
160_8,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.771,0
160_9,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.771,0
160_10,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.771,0
160_11,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.770,0
160_12,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.770,0
160_13,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.770,0
160_14,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.557,-95.770,0
160_15,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.774,0
160_16,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.775,0
160_17,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.775,0
160_18,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.775,0
160_19,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.557,-95.776,0
160_20,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.557,-95.776,0
160_21,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.776,0
160_22,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.557,-95.777,0
160_23,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.557,-95.777,0
160_24,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.556,-95.778,0
160_25,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.556,-95.779,0
161_1,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.258,-96.427,0
161_2,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.258,-96.427,0
161_3,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.258,-96.427,0
161_4,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259,-96.427,0
161_5,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259,-96.427,0
161_6,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259,-96.427,0
161_7,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259,-96.427,0
161_8,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259,-96.427,0
161_9,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259,-96.427,0
161_10,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259,-96.427,0
161_11,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259,-96.426,0
161_12,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.260,-96.426,0
161_13,Lincoln,2013,109,46,7,Medary_Creek,in_channel,pool,"cobble, gravel, silt",44.260,-96.425,0
161_14,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.261,-96.427,0
161_15,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.260,-96.428,0
162_1,Pipestone,2013,108,46,4_29,Willow_creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.188,-96.370,0
162_2,Pipestone,2013,108,46,4_30,Willow_creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.188,-96.370,0
162_3,Pipestone,2013,108,46,4_31,Willow_creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.186,-96.372,0
162_4,Pipestone,2013,108,46,4_32,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186,-96.373,0
162_5,Pipestone,2013,108,46,4_33,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186,-96.374,0
162_6,Pipestone,2013,108,46,4_34,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186,-96.374,0
162_7,Pipestone,2013,108,46,4_35,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186,-96.373,0
162_8,Pipestone,2013,108,46,4_36,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186,-96.374,0
162_9,Pipestone,2013,108,46,4_37,Willow_creek,in_channel,pool,"sand, gravel, silt",44.187,-96.375,0
162_10,Pipestone,2013,108,46,4_38,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186,-96.375,0
163_1,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.126,-96.396,0
163_2,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.126,-96.396,0
163_3,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.126,-96.396,0
163_4,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.126,-96.397,0
163_5,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.126,-96.396,0
163_6,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.127,-96.395,0
163_7,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.127,-96.395,0
163_8,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.128,-96.396,0
163_9,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.128,-96.396,0
163_10,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.128,-96.396,0
163_11,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.128,-96.395,0
163_12,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.128,-96.396,0
163_13,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.130,-96.396,0
163_14,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.131,-96.394,0
163_15,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.126,-96.396,0
164_1,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.080,-96.447,0
164_2,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.080,-96.447,0
164_3,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.080,-96.447,0
164_4,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.080,-96.449,0
164_5,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.079,-96.449,0
164_6,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.078,-96.448,0
164_7,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.078,-96.449,0
164_8,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.078,-96.450,0
164_9,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.078,-96.450,0
164_10,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.078,-96.450,0
164_11,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.080,-96.451,0
165_1,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.045,-96.393,0
165_2,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.045,-96.393,0
165_3,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.045,-96.393,0
165_4,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.045,-96.393,0
165_5,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.044,-96.393,0
165_6,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.044,-96.394,0
165_7,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.043,-96.394,0
165_8,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.043,-96.394,0
